Column1	Column2
Tom is not a lazy boy. As a matter of fact, he works hard.	Tom ei ole laiska poika. Itse asiassa h„n tekee kovasti t”it„.
Tom is the only student in our class who can speak French.	Tom on luokkamme ainoa oppilas, joka osaa puhua ranskaa.
Tom loves the new toy that Mary gave him for his birthday.	Tom rakastaa uutta lelua, jonka Mary antoi h„nelle h„nen syntym„p„iv„n„„n.
Tom made a reservation for three days at the Hilton Hotel.	Tom teki kolmen p„iv„n varauksen Hilton-hotelliin.
Tom only had one pair of socks and they had holes in them.	Tomilla oli vain yksi sukkapari ja niiss„kin oli reiki„.
"Tom pointed to one of the pictures and said, ""Who's that?"""	"Tom osoitti yht„ kuvista ja sanoi: ""Kuka tuo on?"""
Tom pretended that he didn't know about what had happened.	Tom teeskenteli, ett„ h„n ei tiennyt siit„ mit„ oli tapahtunut.
Tom read the French translation and thought it sounded OK.	Tom luki ranskankielisen k„„nn”ksen ja h„nest„ se kuulosti ihan OK:lta.
Tom read the French translation and thought it sounded OK.	Tom luki ranskannoksen, ja h„nen mielest„„n se kuulosti ihan hyv„lt„.
Tom sat in the car with a policeman on either side of him.	Tom istui autossa poliisi molemmin puolin.
Tom sent Mary a picture of the view from his hotel window.	Tuomo l„hetti Marjalle kuvan n„kym„st„, joka avautui h„nen hotellihuoneestaan.
Tom speaks French so badly that he is often misunderstood.	Tomi puhuu niin huonosti ranskaa, ett„ usein ihmiset ymm„rt„v„t h„net v„„rin.
Tom told Mary that he won the race, even though he didn't.	Tom kertoi Marille, ett„ h„n voitti kilpailun, vaikka h„n ei voittanut.
Tom took a picture of Mary standing under the cherry tree.	Tom otti kirsikkapuun alla seisovasta Marista kuvan.
Tom was caught red-handed with his hand in the cookie jar.	Tom j„i kiinni rys„n p„„lt„ k„si keksipurkissa.
Tom was shocked to hear that Mary had gotten into Harvard.	Tom „llistyi kuullessaan Maryn p„„sseen Harvardiin.
Tom was stuck in a traffic jam for what seemed like hours.	Tom juuttui liikennesumaan, mik„ n„ytti kest„v„n tunteja.
Tom wondered if Mary had been playing games all afternoon.	Tom mietiskeli, oliko Mari pelannut pelej„ koko iltap„iv„n.
Tom wrote a love letter to Mary, but never gave it to her.	Tom kirjoitti Marille rakkauskirjeen, mutta ei antanut sit„ h„nelle koskaan.
Tom's French got better after he started studying grammar.	Tomin ranskan kieli parani, kun h„n alkoi opiskella kielioppia.
We have to defend our country from the foreign aggression.	Meid„n on puolustettava maatamme ulkomaiselta aggressiolta.
We're having a surprise party for Tom tonight at my place.	Meill„ on t„n„ iltana yll„tysjuhlat Tomille mun k„mpill„.
Were you and Tom kissing in front of the house last night?	Suutelitko sin„ Tomin kanssa eilen illalla talon edustalla?
What Tom really wanted was a good friend he could talk to.	Mit„ Tom todella tarvitsi, oli hyv„ yst„v„, jolle h„n voi puhua.
What do you think is the best way to settle this conflict?	Mink„ luulet olevan paras tapa rauhoittaa t„m„ konflikti?
What do you think is the second tallest mountain in Japan?	Tied„tk”, mik„ on Japanin toiseksi korkein vuori?
What do you think is the second tallest mountain in Japan?	Tied„tk” sit„, ett„ mik„ on Japanin toiseksi korkein vuori?
What do you think is the second tallest mountain in Japan?	Mit„ arvelet: mik„ on Japanin toiseksi korkein vuori?
What do you think is the second tallest mountain in Japan?	Mink„ luulet olevan Japanin toiseksi korkein vuori?
When I opened the window, I saw children playing baseball.	Kun avasin ikkunan, n„in lapsia baseballia pelaamassa.
When I think about those students, it gives me a headache.	Kun mietin niit„ opiskelijoita, saan p„„ns„ryn.
While I was waiting for the bus, I saw a traffic accident.	Odottaessani bussia n„in liikenneonnettomuuden.
Why do yields increase with herbicide-resistant varieties?	Miksi sadot lis„„ntyv„t torjunta-aineita kest„vill„ lajikkeilla?
Yesterday, an explosion occurred at the fireworks factory.	Eilen ilotulitustehtaassa sattui r„j„hdys.
You're just jealous that I have a boyfriend and you don't.	Olet vain mustasukkainen, kun minulla on poikayst„v„ ja sinulla ei.
"Are Tom and Mary dating? ""No, they're just good friends."""	?Seurustelevatko Tom ja Mari?? ?Ei, he ovat vain hyvi„ yst„vi„.?
"Can I eat this mushroom? ""You can eat anything one time."""	?Voinko sy”d„ t„m„n sienen?? ?Voit sy”d„ mit„ tahansa yhden kerran.?
"He's been sick. ""Oh really, I hope it's nothing serious."""	"H„n on ollut sairaana.""Todellako, toivon ett„ se ei ole mit„„n vakavaa."
"He's been sick. ""Oh really, I hope it's nothing serious."""	?H„n on ollut sairaana.? ?Ihanko totta? Toivottavasti se ei ole mit„„n vakavaa.?
A budget deficit will occur because of a revenue shortfall.	Budjettialij„„m„ johtuu verokertym„n vajeesta.
A commercial airplane allegedly violated military airspace.	Siviililentokoneen v„itet„„n loukanneen armeijan ilmatilaa.
A group of foreigners arrived in Edo, in other words Tokyo.	Ryhm„ ulkomaalaisia saapui Edoon, toisin sanoen Tokioon.
A group of foreigners arrived in Edo, that is to say Tokyo.	Ryhm„ ulkomaalaisia saapui Edoon, toisin sanoen Tokioon.
A long time ago, there lived an old king on a small island.	Kauan kauan sitten asui vanha kuningas pienell„ saarella.
A lot of people are waiting to see what is going to happen.	Monet ihmiset odottavat n„kev„ns„ mit„ tapahtuu.
A massive flood paralyzed the local transportation network.	Valtava tulva lamautti paikallisen kuljetusverkoston.
A network of railroads soon spread over the entire country.	Rautateiden verkosto levitt„ytyi pian yli koko maan.
A portion of the island was destroyed by the massive waves.	Valtavat aallot tuhosivat osan saaresta.
A present is usually given in return for one's hospitality.	Lahja annetaan yleens„ vastineena vieraanvaraisuudesta.
After Grandma's sudden death, Grandpa began to age rapidly.	Iso„idin „killisen kuoleman j„lkeen isois„ alkoi nopeasti ik„„nty„.
After I cleaned the window, I could see through it clearly.	Puhdistettuani ikkunan voin n„hd„ selv„sti sen l„pi.
Alcohol does not solve any problems, but neither does milk.	Alkoholi ei ratkaise mit„„n ongelmia, mutta sit„ ei tee my”sk„„n maito.
All great men are dead and I'm not feeling too well myself.	Kaikki suurmiehet ovat kuolleita, eik„ omakaan oloni ole kummoinen.
As is usual with him, he arrived a quarter of an hour late.	Tapansa mukaan h„n saapui vartin my”h„ss„.
As soon as Tom heard the gunshots, he ran out of the house.	Heti kun Tom kuuli laukaukset, h„n juoksi ulos talosta.
As soon as it stopped raining a beautiful rainbow appeared.	Heti sateen j„lkeen taivaalle ilmestyi kaunis sateenkaari.
As soon as it stopped raining a beautiful rainbow appeared.	Sateen p„„tytty„ taivaalle ilmestyi kaunis sateenkaari.
Astronomy has always been something that has interested me.	T„htitieteest„ olen aina ollut kiinnostunut.
Astronomy has always been something that has interested me.	Astronomiasta olen aina ollut kiinnostunut.
Astronomy has always been something that has interested me.	T„htitieteest„ min„ olen aina ollut kiinnostunut.
Astronomy has always been something that has interested me.	Astronomiasta min„ olen aina ollut kiinnostunut.
Being knowledgeable about Japanese culture is a good thing.	Japanilaiseen kulttuuriin perehtyneisyys on hyv„ asia.
Believe in your dreams, no matter how impossible they seem.	Usko unelmiisi, vaikka ne tuntuisivat kuinka mahdottomilta.
Both my father and I went to the museum for the first time.	Menimme molemmat, is„ni ja min„, museoon ensimm„ist„ kertaa.
British English differs from American English in many ways.	Brittienglanti eroaa amerikanenglannista monella tapaa.
CO? has a lot to do with the so-called greenhouse effect.	CO?:lla on paljon tekemist„ n.s. kasvihuoneilmi”n kanssa.
CO? has a lot to do with the so-called greenhouse effect.	CO?:lla on paljon tekemist„ niin sanotun kasvihuoneilmi”n kanssa.
CO? has a lot to do with the so-called greenhouse effect.	Hiilidioksidilla on vahva yhteys niin kutsuttuun kasvihuoneilmi””n.
Can you remember the first time you ate at this restaurant?	Voitko muistaa kun ensimm„isen kerran s”it t„ss„ ravintolassa?
Come on, Tom. Just do it already. What are you waiting for?	Anna menn„, Tom! Tee se jo. Mit„ sin„ oikein odotat?
Currently I am putting effort into expanding my vocabulary.	T„ll„ hetkell„ panostan sanastoni laajentamiseen.
Do any of you have anything to say in connection with this?	Onko kenell„k„„n teist„ mit„„n sanottavaa t„m„n johdosta?
Everyone kept the surprise birthday party for Tom a secret.	Kaikki pitiv„t Tomin yll„tyssyntt„rit salassa.
Excuse me, but is this the right way to the subway station?	Anteeksi, mutta onko t„m„ oikea tie metroasemalle?
He did not know what to do, and held his head in his hands.	H„n ei tiennyt mit„ tehd„ ja piteli p„„t„„n k„siss„„n.
He had used up all the money which his friend had lent him.	H„n oli k„ytt„nyt kaikki rahat, jotka h„nen yst„v„ns„ oli lainannut h„nelle.
He has a habit of scratching his back and biting his nails.	H„nell„ on tapana raapia selk„„ns„ ja purra kynsi„„n.
He lost his position just because he refused to tell a lie.	H„n menetti asemansa vain koska kielt„ytyi valehtelemasta.
He persuaded his daughter into going to the party with him.	H„n suostutteli tytt„rens„ menem„„n juhliin kanssaan.
He studies harder than any other student does in his class.	H„n opiskelee kovemmin kuin kukaan muu opiskelija h„nen luokallaan.
He's not lazy. On the contrary, I think he's a hard worker.	H„n ei ole laiska. P„invastoin mielest„ni h„n on ahkera ty”ntekij„.
He's the type of guy who doesn't take women very seriously.	H„n on sen tyypin kaveri, joka ei ota naisia kovin vakavasti.
Her courage during her illness is an inspiration to us all.	H„nen rohkeutensa sairautensa aikana on inspiraatiota meille kaikille.
His score on the test today is twice what he got yesterday.	H„nen pisteens„ testiss„ t„n„„n ovat kaksi kertaa sen verran kuin h„n sai eilen.
His speech was very impressive. You should have been there.	H„nen puheensa oli todella vaikuttava. Sinun olisi pit„nyt olla siell„.
How long can the world stand by and watch these atrocities?	Kuinka kauan maailma voi katsoa sivusta n„it„ julmuuksia?
How long can the world stand by and watch these atrocities?	Kuinka kauan maailma voi katsoa sivusta n„it„ hirmutekoja?
How many children do you want to have when you get married?	Kuinka monta lasta haluat, kun menet naimisiin?
How many days do we have left until summer vacation begins?	Kuinka monta p„iv„„ meill„ on j„ljell„ kunnes kes„loma alkaa?
How many times a day do you look at yourself in the mirror?	Kuinka monta kertaa p„iv„ss„ katsot itse„si peilist„?
How much time would it take me to learn how to drive a car?	Kuinka kauan kest„„, ett„ opin ajamaan autolla?
How much time would it take me to learn how to drive a car?	Kuinka kauan minun kest„„ oppia ajamaan autolla?
How old were you when you stopped believing in Santa Claus?	Mink„ ik„inen olit, kun lakkasit uskomasta Joulupukkiin?
I am really glad to hear that you want to live in Scotland.	On todella mukavaa kuulla, ett„ haluat asua Skotlannissa.
I can't afford a new car, so I'll have to make this one do.	Minulla ei ole varaa uuteen autoon, joten t„m„n on riitett„v„.
I can't remember her phone number no matter how much I try.	En vaan pysty muistamaan h„nen puhelinnumeroaan, vaikka kuinka yritt„isin.
I didn't have time to answer all the questions on the test.	Minulla ei ollut kokeessa aikaa vastata kaikkiin kysymyksiin.
I discussed it with my father and decided to change my job.	Keskustelin siit„ is„ni kanssa ja p„„tin vaihtaa ty”paikkaa.
I don't want to have kids, and I don't want to get married.	En halua lapsia enk„ halua naimisiin.
I had nobody to play with when I lived with my grandmother.	Minulla ei ollut leikkiseuraa silloin kun asuin iso„itini luona.
I have a feeling something very special is going to happen.	Minulla on tunne, ett„ jotain hyvin ainutlaatuista tulee tapahtumaan.
I have written to him once a month for almost twenty years.	Olen kirjoittanut h„nelle kerran kuussa melkein kahdenkymmenen vuoden ajan.
I heard that Tom is going to turn himself in to the police.	Kuulin, ett„ Tom aikoo ilmoittautua poliisille.
I heard that Tom is going to turn himself in to the police.	Kuulin, ett„ Tom aikoo ilmiantaa itsens„ poliisille.
I just told Tom that I wanted to help him clean the garage.	Kerroin juuri Tomille, ett„ halusin auttaa h„nt„ autotallin siivoamisessa.
I liked the sour cherry strudel and the nut filled strudel.	Min„ tykk„sin hapankirsikkastruudelista ja p„hkin„t„ytteisest„ struudelista.
I might be the only one alive who knows where Tom did that.	Saatan olla ainoa elossa oleva, joka tiet„„ miss„ Tom teki sen.
I offered to pick Tom up, but he wanted to come by himself.	Tarjouduin noutamaan Tomin, mutta h„n halusi tulla omalla kyydill„.
I slept a little during lunch break because I was so tired.	Nukuin v„h„n lounastauolla, koska olin niin v„synyt.
